@relation	AllLipidGatewayCompounds

@attribute	ID	string
@attribute	Mass	numeric
@attribute	NumofC	numeric
@attribute	NumofH	numeric
@attribute	NumofO	numeric
@attribute	NumofN	numeric
@attribute	NumofP	numeric
@attribute	NumofS	numeric
@attribute	H:C	numeric
@attribute	H:O	numeric
@attribute	C:O	numeric
@attribute	C:N	numeric
@attribute	C:S	numeric
@attribute	C:P	numeric
@attribute	Afterdecmass	numeric
@attribute	AMD	numeric
@attribute	RMD	numeric
@attribute	class	{Fatty_Acyls,Glycerolipids,Glycerophospholipids,Polyketides,Prenol_Lipids,Saccharolipids,Sphingolipids,Sterol_Lipids}

@data
LMSP0601DV02,1707.929489,79,141,36,3,0,0,1.784810127,3.916666667,2.194444444,26.33333333,0,0,0.9295,0.0705,41,Sphingolipids
LMSP0601CM06,2257.208018,104,184,48,4,0,0,1.769230769,3.833333333,2.166666667,26,0,0,0.208,0.208,92,Sphingolipids
LMSP03030134,1269.712786,58,113,24,1,2,0,1.948275862,4.708333333,2.416666667,58,0,29,0.7128,0.2872,226,Sphingolipids
LMSP0601GT07,2358.219312,107,187,51,5,0,0,1.747663551,3.666666667,2.098039216,21.4,0,0,0.2193,0.2193,93,Sphingolipids
LMSP0601DP05,1833.049938,87,156,36,4,0,0,1.793103448,4.333333333,2.416666667,21.75,0,0,0.0499,0.0499,27,Sphingolipids
LMSP02040018,971.960859,64,125,4,1,0,0,1.953125,31.25,16,64,0,0,0.9609,0.0391,40,Sphingolipids
LMSP03030092,1059.683458,52,102,18,1,1,0,1.961538462,5.666666667,2.888888889,52,0,52,0.6835,0.3165,299,Sphingolipids
LMSP0601DU04,1893.034683,88,156,39,4,0,0,1.772727273,4,2.256410256,22,0,0,0.0347,0.0347,18,Sphingolipids
LMSP0502AJ02,1765.971354,82,147,37,3,0,0,1.792682927,3.972972973,2.216216216,27.33333333,0,0,0.9714,0.0286,16,Sphingolipids
LMSP0502BB06,1773.065193,86,156,33,4,0,0,1.813953488,4.727272727,2.606060606,21.5,0,0,0.0652,0.0652,37,Sphingolipids
LMSP0502AY05,1946.059897,90,163,43,1,0,0,1.811111111,3.790697674,2.093023256,90,0,0,0.0599,0.0599,31,Sphingolipids
LMSP03030060,943.599728,46,90,16,1,1,0,1.956521739,5.625,2.875,46,0,46,0.5997,0.4003,424,Sphingolipids
LMSP0504BF08,2282.239652,106,187,47,5,0,0,1.764150943,3.978723404,2.255319149,21.2,0,0,0.2397,0.2397,105,Sphingolipids
LMSP00000018,551.56413,36,73,2,1,0,0,2.027777778,36.5,18,36,0,0,0.5641,0.4359,790,Sphingolipids
LMSP0505DY07,2619.340551,118,206,57,6,0,0,1.745762712,3.614035088,2.070175439,19.66666667,0,0,0.3406,0.3406,130,Sphingolipids
LMSP0504AA04,1148.791019,60,112,18,2,0,0,1.866666667,6.222222222,3.333333333,30,0,0,0.791,0.209,182,Sphingolipids
LMSP0504AG07,1791.02814,86,154,36,2,0,0,1.790697674,4.277777778,2.388888889,43,0,0,0.0281,0.0281,16,Sphingolipids
LMSP0503AA05,1176.82232,62,116,18,2,0,0,1.870967742,6.444444444,3.444444444,31,0,0,0.8223,0.1777,151,Sphingolipids
LMSP0502AM04,1431.870121,70,129,28,1,0,0,1.842857143,4.607142857,2.5,70,0,0,0.8701,0.1299,91,Sphingolipids
LMSP0505AM05,1850.065254,88,159,37,3,0,0,1.806818182,4.297297297,2.378378378,29.33333333,0,0,0.0653,0.0653,35,Sphingolipids
LMSP02010041,591.559045,38,73,3,1,0,0,1.921052632,24.33333333,12.66666667,38,0,0,0.559,0.441,745,Sphingolipids
LMSP0601AB04,1763.992089,83,149,36,3,0,0,1.795180723,4.138888889,2.305555556,27.66666667,0,0,0.9921,0.0079,4,Sphingolipids
LMSP0601FK06,2388.266262,109,193,51,5,0,0,1.770642202,3.784313725,2.137254902,21.8,0,0,0.2663,0.2663,112,Sphingolipids
LMSP0503AB08,1364.890795,70,128,23,2,0,0,1.828571429,5.565217391,3.043478261,35,0,0,0.8908,0.1092,80,Sphingolipids
LMSP0505DQ04,1675.976044,80,145,33,3,0,0,1.8125,4.393939394,2.424242424,26.66666667,0,0,0.976,0.024,14,Sphingolipids
LMSP00000004,521.51718,34,67,2,1,0,0,1.970588235,33.5,17,34,0,0,0.5172,0.4828,926,Sphingolipids
LMSP0506AI08,1933.102368,92,164,38,4,0,0,1.782608696,4.315789474,2.421052632,23,0,0,0.1024,0.1024,53,Sphingolipids
LMSP0601EC05,1588.944015,77,140,31,2,0,0,1.818181818,4.516129032,2.483870968,38.5,0,0,0.944,0.056,35,Sphingolipids
LMSP02010066,589.543395,38,71,3,1,0,0,1.868421053,23.66666667,12.66666667,38,0,0,0.5434,0.4566,774,Sphingolipids
LMSP0601BE05,1921.065983,90,160,39,4,0,0,1.777777778,4.102564103,2.307692308,22.5,0,0,0.066,0.066,34,Sphingolipids
LMSP0601GR03,1939.040163,89,158,41,4,0,0,1.775280899,3.853658537,2.170731707,22.25,0,0,0.0402,0.0402,21,Sphingolipids
LMSP0601CL05,2245.171633,102,180,49,4,0,0,1.764705882,3.673469388,2.081632653,25.5,0,0,0.1716,0.1716,76,Sphingolipids
LMSP0504AY04,2187.166153,100,178,47,4,0,0,1.78,3.787234043,2.127659574,25,0,0,0.1662,0.1662,76,Sphingolipids
LMSP0601CS06,2240.192702,103,181,47,5,0,0,1.757281553,3.85106383,2.191489362,20.6,0,0,0.1927,0.1927,86,Sphingolipids
LMSP0601EM01,2029.035473,91,160,45,4,0,0,1.758241758,3.555555556,2.022222222,22.75,0,0,0.0355,0.0355,17,Sphingolipids
LMSP0601AH03,1573.907964,75,135,31,3,0,0,1.8,4.35483871,2.419354839,25,0,0,0.908,0.092,58,Sphingolipids
LMSP0601FI01,1720.924737,79,140,36,4,0,0,1.772151899,3.888888889,2.194444444,19.75,0,0,0.9247,0.0753,44,Sphingolipids
LMSP0504BH06,2138.197392,100,179,43,5,0,0,1.79,4.162790698,2.325581395,20,0,0,0.1974,0.1974,92,Sphingolipids
LMSP0503AP05,1704.007344,82,149,33,3,0,0,1.817073171,4.515151515,2.484848485,27.33333333,0,0,0.0073,0.0073,4,Sphingolipids
LMSP0504BL05,2621.356201,118,208,57,6,0,0,1.762711864,3.649122807,2.070175439,19.66666667,0,0,0.3562,0.3562,136,Sphingolipids
LMSP03030029,949.734703,52,104,11,1,1,0,2,9.454545455,4.727272727,52,0,52,0.7347,0.2653,279,Sphingolipids
LMSP0601EO05,2011.097678,93,166,42,4,0,0,1.784946237,3.952380952,2.214285714,23.25,0,0,0.0977,0.0977,49,Sphingolipids
LMSP0601GM01,1808.940783,82,144,39,4,0,0,1.756097561,3.692307692,2.102564103,20.5,0,0,0.9408,0.0592,33,Sphingolipids
LMSP0503AF02,1619.913444,76,137,33,3,0,0,1.802631579,4.151515152,2.303030303,25.33333333,0,0,0.9134,0.0866,53,Sphingolipids
LMSP0505EG02,2334.182927,104,183,52,5,0,0,1.759615385,3.519230769,2,20.8,0,0,0.1829,0.1829,78,Sphingolipids
LMSP03020047,630.473676,34,67,6,2,1,0,1.970588235,11.16666667,5.666666667,17,0,34,0.4737,0.4737,751,Sphingolipids
LMSP0502AQ08,1688.996445,82,148,33,2,0,0,1.804878049,4.484848485,2.484848485,41,0,0,0.9964,0.0036,2,Sphingolipids
LMSP0504BB07,2359.239713,108,190,51,4,0,0,1.759259259,3.725490196,2.117647059,27,0,0,0.2397,0.2397,102,Sphingolipids
LMSP03030101,1127.782443,58,114,17,1,1,0,1.965517241,6.705882353,3.411764706,58,0,58,0.7824,0.2176,193,Sphingolipids
LMSP0601BK04,1861.008468,87,152,38,4,0,0,1.747126437,4,2.289473684,21.75,0,0,0.0085,0.0085,5,Sphingolipids
LMSP0505DN06,1528.95927,76,140,28,2,0,0,1.842105263,5,2.714285714,38,0,0,0.9593,0.0407,27,Sphingolipids
LMSP0601DQ02,1952.035411,89,157,41,5,0,0,1.764044944,3.829268293,2.170731707,17.8,0,0,0.0354,0.0354,18,Sphingolipids
LMSP0601AF06,1836.049604,87,157,37,3,0,0,1.804597701,4.243243243,2.351351351,29,0,0,0.0496,0.0496,27,Sphingolipids
LMSP0601BC07,1831.034288,87,154,36,4,0,0,1.770114943,4.277777778,2.416666667,21.75,0,0,0.0343,0.0343,19,Sphingolipids
LMSP0505CY04,1765.01249,84,152,36,2,0,0,1.80952381,4.222222222,2.333333333,42,0,0,0.0125,0.0125,7,Sphingolipids
LMSP02010092,605.53831,38,71,4,1,0,0,1.868421053,17.75,9.5,38,0,0,0.5383,0.4617,762,Sphingolipids
LMSP0502BA06,1528.95927,76,140,28,2,0,0,1.842105263,5,2.714285714,38,0,0,0.9593,0.0407,27,Sphingolipids
LMSP0601EL07,1993.087113,93,164,41,4,0,0,1.76344086,4,2.268292683,23.25,0,0,0.0871,0.0871,44,Sphingolipids
LMSP0601EG05,1921.065983,90,160,39,4,0,0,1.777777778,4.102564103,2.307692308,22.5,0,0,0.066,0.066,34,Sphingolipids
LMSP0502AZ06,2177.170571,100,180,48,2,0,0,1.8,3.75,2.083333333,50,0,0,0.1706,0.1706,78,Sphingolipids
LMSP0601AZ05,1833.049938,87,156,36,4,0,0,1.793103448,4.333333333,2.416666667,21.75,0,0,0.0499,0.0499,27,Sphingolipids
LMSP0601BK02,1804.945868,83,144,38,4,0,0,1.734939759,3.789473684,2.184210526,20.75,0,0,0.9459,0.0541,30,Sphingolipids
LMSP03010024,816.708427,47,97,6,2,1,0,2.063829787,16.16666667,7.833333333,23.5,0,47,0.7084,0.2916,357,Sphingolipids
LMSP03030119,1325.775386,62,121,24,1,2,0,1.951612903,5.041666667,2.583333333,62,0,31,0.7754,0.2246,169,Sphingolipids
LMSP02010030,633.605995,41,79,3,1,0,0,1.926829268,26.33333333,13.66666667,41,0,0,0.606,0.394,622,Sphingolipids
LMSP0501AA09,811.69012,48,93,8,1,0,0,1.9375,11.625,6,48,0,0,0.6901,0.3099,382,Sphingolipids
LMSP0601DH04,1195.780516,61,113,21,1,0,0,1.852459016,5.380952381,2.904761905,61,0,0,0.7805,0.2195,184,Sphingolipids
LMSP0505CQ07,2562.319087,116,203,56,5,0,0,1.75,3.625,2.071428571,23.2,0,0,0.3191,0.3191,125,Sphingolipids
LMSP0601GI03,2085.098073,95,168,45,4,0,0,1.768421053,3.733333333,2.111111111,23.75,0,0,0.0981,0.0981,47,Sphingolipids
LMSP0601AW02,2128.067502,95,165,47,5,0,0,1.736842105,3.510638298,2.021276596,19,0,0,0.0675,0.0675,32,Sphingolipids
LMSP0601AZ02,1748.956038,81,144,36,4,0,0,1.777777778,4,2.25,20.25,0,0,0.956,0.044,25,Sphingolipids
LMSP01080025,689.398645,34,59,13,1,0,0,1.735294118,4.538461538,2.615384615,34,0,0,0.3986,0.3986,578,Sphingolipids
LMSP0601FU01,2540.225582,111,193,59,5,0,0,1.738738739,3.271186441,1.881355932,22.2,0,0,0.2256,0.2256,89,Sphingolipids
LMSP0601CN03,1735.960789,81,145,36,3,0,0,1.790123457,4.027777778,2.25,27,0,0,0.9608,0.0392,23,Sphingolipids
LMSP0601BU01,1882.977563,85,150,41,4,0,0,1.764705882,3.658536585,2.073170732,21.25,0,0,0.9776,0.0224,12,Sphingolipids
LMSP0505BU01,3173.437217,134,232,78,6,0,0,1.731343284,2.974358974,1.717948718,22.33333333,0,0,0.4372,0.4372,138,Sphingolipids
LMSP0504BG01,2306.151627,102,179,52,5,0,0,1.754901961,3.442307692,1.961538462,20.4,0,0,0.1516,0.1516,66,Sphingolipids
LMSP0502AM07,1457.885771,72,131,28,1,0,0,1.819444444,4.678571429,2.571428571,72,0,0,0.8858,0.1142,78,Sphingolipids
LMSP0601GM03,1865.003383,86,152,39,4,0,0,1.76744186,3.897435897,2.205128205,21.5,0,0,0.0034,0.0034,2,Sphingolipids
LMSP0501AA57,753.61187,44,83,8,1,0,0,1.886363636,10.375,5.5,44,0,0,0.6119,0.3881,515,Sphingolipids
LMSP0601FV01,2540.225582,111,193,59,5,0,0,1.738738739,3.271186441,1.881355932,22.2,0,0,0.2256,0.2256,89,Sphingolipids
LMSP03030135,1297.744086,60,117,24,1,2,0,1.95,4.875,2.5,60,0,30,0.7441,0.2559,197,Sphingolipids
LMSP0509AA01,861.617745,46,87,13,1,0,0,1.891304348,6.692307692,3.538461538,46,0,0,0.6177,0.3823,444,Sphingolipids
LMSP0503AK03,1590.92328,76,138,32,2,0,0,1.815789474,4.3125,2.375,38,0,0,0.9233,0.0767,48,Sphingolipids
LMSP0501AA77,771.622435,44,85,9,1,0,0,1.931818182,9.444444444,4.888888889,44,0,0,0.6224,0.3776,489,Sphingolipids
LMSP0505BX06,2624.355868,118,209,58,5,0,0,1.771186441,3.603448276,2.034482759,23.6,0,0,0.3559,0.3559,136,Sphingolipids
LMSP0505BS01,2849.331566,122,212,68,6,0,0,1.737704918,3.117647059,1.794117647,20.33333333,0,0,0.3316,0.3316,116,Sphingolipids
LMSP0503AO04,1513.923219,74,135,28,3,0,0,1.824324324,4.821428571,2.642857143,24.66666667,0,0,0.9232,0.0768,51,Sphingolipids
LMSP0505CI01,1737.940054,80,143,37,3,0,0,1.7875,3.864864865,2.162162162,26.66666667,0,0,0.9401,0.0599,34,Sphingolipids
LMSP0505CH06,2389.286664,110,196,51,4,0,0,1.781818182,3.843137255,2.156862745,27.5,0,0,0.2867,0.2867,120,Sphingolipids
LMSP0601GH01,1825.956099,83,147,40,3,0,0,1.771084337,3.675,2.075,27.66666667,0,0,0.9561,0.0439,24,Sphingolipids
LMSP0601FZ03,2612.283097,115,201,60,5,0,0,1.747826087,3.35,1.916666667,23,0,0,0.2831,0.2831,108,Sphingolipids
LMSP0505BI01,2103.072253,94,166,47,4,0,0,1.765957447,3.531914894,2,23.5,0,0,0.0723,0.0723,34,Sphingolipids
LMSP0502AH04,1984.086779,92,165,42,3,0,0,1.793478261,3.928571429,2.19047619,30.66666667,0,0,0.0868,0.0868,44,Sphingolipids
LMSP0601FG06,1981.087113,92,164,41,4,0,0,1.782608696,4,2.243902439,23,0,0,0.0871,0.0871,44,Sphingolipids
LMSP0503AI08,1510.948705,76,138,27,2,0,0,1.815789474,5.111111111,2.814814815,38,0,0,0.9487,0.0513,34,Sphingolipids
LMSP0504BN03,2565.293601,114,200,57,6,0,0,1.754385965,3.50877193,2,19,0,0,0.2936,0.2936,114,Sphingolipids
LMSP0601FG02,1868.961913,84,148,41,4,0,0,1.761904762,3.609756098,2.048780488,21,0,0,0.9619,0.0381,20,Sphingolipids
LMSP0601FI04,1805.018638,85,152,36,4,0,0,1.788235294,4.222222222,2.361111111,21.25,0,0,0.0186,0.0186,10,Sphingolipids
LMSP0601FB08,2677.346031,120,208,59,6,0,0,1.733333333,3.525423729,2.033898305,20,0,0,0.346,0.346,129,Sphingolipids
LMSP0502AC02,1457.860618,70,127,28,3,0,0,1.814285714,4.535714286,2.5,23.33333333,0,0,0.8606,0.1394,96,Sphingolipids
LMSP0505EM07,2270.203267,104,183,48,5,0,0,1.759615385,3.8125,2.166666667,20.8,0,0,0.2033,0.2033,90,Sphingolipids
LMSP0505CK08,1876.080904,90,161,37,3,0,0,1.788888889,4.351351351,2.432432432,30,0,0,0.0809,0.0809,43,Sphingolipids
LMSP0601CW05,1833.049938,87,156,36,4,0,0,1.793103448,4.333333333,2.416666667,21.75,0,0,0.0499,0.0499,27,Sphingolipids
LMSP03030055,987.625943,48,94,17,1,1,0,1.958333333,5.529411765,2.823529412,48,0,48,0.6259,0.3741,379,Sphingolipids
LMSP03030116,1241.681486,56,109,24,1,2,0,1.946428571,4.541666667,2.333333333,56,0,28,0.6815,0.3185,257,Sphingolipids
LMSP0601BO08,2529.272471,114,196,55,6,0,0,1.719298246,3.563636364,2.072727273,19,0,0,0.2725,0.2725,108,Sphingolipids
LMSP0601BZ04,1821.013553,85,152,37,4,0,0,1.788235294,4.108108108,2.297297297,21.25,0,0,0.0136,0.0136,7,Sphingolipids
LMSP0506AL02,1660.939992,78,140,33,4,0,0,1.794871795,4.242424242,2.363636364,19.5,0,0,0.94,0.06,36,Sphingolipids
LMSP0601AY05,1629.970564,79,143,31,3,0,0,1.810126582,4.612903226,2.548387097,26.33333333,0,0,0.9706,0.0294,18,Sphingolipids
LMSP0601GI05,2141.160673,99,176,45,4,0,0,1.777777778,3.911111111,2.2,24.75,0,0,0.1607,0.1607,75,Sphingolipids
LMSP03020030,630.473676,34,67,6,2,1,0,1.970588235,11.16666667,5.666666667,17,0,34,0.4737,0.4737,751,Sphingolipids
LMSP0505CK02,1765.971354,82,147,37,3,0,0,1.792682927,3.972972973,2.216216216,27.33333333,0,0,0.9714,0.0286,16,Sphingolipids
LMSP0601DY03,1573.907964,75,135,31,3,0,0,1.8,4.35483871,2.419354839,25,0,0,0.908,0.092,58,Sphingolipids
LMSP05010038,1009.70656,56,99,14,1,0,0,1.767857143,7.071428571,4,56,0,0,0.7066,0.2934,291,Sphingolipids
LMSP0502AR04,1797.00232,84,152,38,2,0,0,1.80952381,4,2.210526316,42,0,0,0.0023,0.0023,1,Sphingolipids
LMSP0501AA28,673.54927,38,75,8,1,0,0,1.973684211,9.375,4.75,38,0,0,0.5493,0.4507,669,Sphingolipids
LMSP01080014,309.266779,19,35,2,1,0,0,1.842105263,17.5,9.5,19,0,0,0.2668,0.2668,863,Sphingolipids
LMSP0505CI03,1794.002654,84,151,37,3,0,0,1.797619048,4.081081081,2.27027027,28,0,0,0.0027,0.0027,2,Sphingolipids
LMSP0601AL02,1762.935302,81,142,37,4,0,0,1.75308642,3.837837838,2.189189189,20.25,0,0,0.9353,0.0647,37,Sphingolipids
LMSP0601CA01,2028.015072,90,157,45,5,0,0,1.744444444,3.488888889,2,18,0,0,0.0151,0.0151,7,Sphingolipids
LMSP0601EZ05,2360.234962,107,189,51,5,0,0,1.76635514,3.705882353,2.098039216,21.4,0,0,0.235,0.235,100,Sphingolipids
LMSP0504BK05,2475.298291,112,198,53,6,0,0,1.767857143,3.735849057,2.113207547,18.66666667,0,0,0.2983,0.2983,121,Sphingolipids
LMSP0502AL05,1297.848596,66,123,23,1,0,0,1.863636364,5.347826087,2.869565217,66,0,0,0.8486,0.1514,117,Sphingolipids
LMSP0505BR01,2646.252192,114,199,63,5,0,0,1.745614035,3.158730159,1.80952381,22.8,0,0,0.2522,0.2522,95,Sphingolipids
LMSP02010035,507.465145,32,61,3,1,0,0,1.90625,20.33333333,10.66666667,32,0,0,0.4651,0.4651,917,Sphingolipids
LMSP0601FF07,1643.949829,79,141,32,3,0,0,1.784810127,4.40625,2.46875,26.33333333,0,0,0.9498,0.0502,31,Sphingolipids
LMSP0504BI07,2270.203267,104,183,48,5,0,0,1.759615385,3.8125,2.166666667,20.8,0,0,0.2033,0.2033,90,Sphingolipids
LMSP0503AC07,1539.938869,76,137,28,3,0,0,1.802631579,4.892857143,2.714285714,25.33333333,0,0,0.9389,0.0611,40,Sphingolipids
LMSP0505BR06,2786.408693,124,219,63,5,0,0,1.766129032,3.476190476,1.968253968,24.8,0,0,0.4087,0.4087,147,Sphingolipids
LMSP0601FB07,2649.314731,118,204,59,6,0,0,1.728813559,3.457627119,2,19.66666667,0,0,0.3147,0.3147,119,Sphingolipids
LMSP0505DL02,1724.944805,80,144,37,2,0,0,1.8,3.891891892,2.162162162,40,0,0,0.9448,0.0552,32,Sphingolipids
LMSP0601EJ03,2085.098073,95,168,45,4,0,0,1.768421053,3.733333333,2.111111111,23.75,0,0,0.0981,0.0981,47,Sphingolipids
LMSP0601EA05,2067.123893,96,170,43,4,0,0,1.770833333,3.953488372,2.23255814,24,0,0,0.1239,0.1239,60,Sphingolipids
LMSP03030081,1055.724928,54,106,16,1,1,0,1.962962963,6.625,3.375,54,0,54,0.7249,0.2751,261,Sphingolipids
LMSP0505CC01,2306.151627,102,179,52,5,0,0,1.754901961,3.442307692,1.961538462,20.4,0,0,0.1516,0.1516,66,Sphingolipids
LMSP0601GG01,1476.818815,69,124,31,2,0,0,1.797101449,4,2.225806452,34.5,0,0,0.8188,0.1812,123,Sphingolipids
LMSP02010032,579.559045,37,73,3,1,0,0,1.972972973,24.33333333,12.33333333,37,0,0,0.559,0.441,761,Sphingolipids
LMSP0502AO06,1325.879896,68,127,23,1,0,0,1.867647059,5.52173913,2.956521739,68,0,0,0.8799,0.1201,91,Sphingolipids
LMSP0502AG06,1894.091469,90,163,38,3,0,0,1.811111111,4.289473684,2.368421053,30,0,0,0.0915,0.0915,48,Sphingolipids
LMSP0504AK02,1603.918529,76,137,32,3,0,0,1.802631579,4.28125,2.375,25.33333333,0,0,0.9185,0.0815,51,Sphingolipids
LMSP01080031,313.334464,20,43,1,1,0,0,2.15,43,20,20,0,0,0.3345,0.3345,1068,Sphingolipids
LMSP0505BN06,1569.985819,78,143,28,3,0,0,1.833333333,5.107142857,2.785714286,26,0,0,0.9858,0.0142,9,Sphingolipids
LMSP0502BF04,1634.949495,78,142,33,2,0,0,1.820512821,4.303030303,2.363636364,39,0,0,0.9495,0.0505,31,Sphingolipids
LMSP0505CF03,1647.944744,78,141,33,3,0,0,1.807692308,4.272727273,2.363636364,26,0,0,0.9447,0.0553,34,Sphingolipids
LMSP0504BA05,2215.197453,102,182,47,4,0,0,1.784313725,3.872340426,2.170212766,25.5,0,0,0.1975,0.1975,89,Sphingolipids
LMSP03030005,1260.747182,60,113,23,2,1,0,1.883333333,4.913043478,2.608695652,30,0,60,0.7472,0.2528,201,Sphingolipids
LMSP02010079,577.50701,36,67,4,1,0,0,1.861111111,16.75,9,36,0,0,0.507,0.493,854,Sphingolipids
LMSP0601CY04,1910.049999,89,159,40,3,0,0,1.786516854,3.975,2.225,29.66666667,0,0,0.05,0.05,26,Sphingolipids
LMSP0503AD03,1647.944744,78,141,33,3,0,0,1.807692308,4.272727273,2.363636364,26,0,0,0.9447,0.0553,34,Sphingolipids
LMSP0505AW05,2215.197453,102,182,47,4,0,0,1.784313725,3.872340426,2.170212766,25.5,0,0,0.1975,0.1975,89,Sphingolipids
LMSP0505BK04,1472.89667,72,132,28,2,0,0,1.833333333,4.714285714,2.571428571,36,0,0,0.8967,0.1033,70,Sphingolipids
LMSP0502BA01,1388.80277,66,120,28,2,0,0,1.818181818,4.285714286,2.357142857,33,0,0,0.8028,0.1972,142,Sphingolipids
LMSP0601AS07,1919.050333,90,158,39,4,0,0,1.755555556,4.051282051,2.307692308,22.5,0,0,0.0503,0.0503,26,Sphingolipids
LMSP0505BO04,2203.161068,100,178,48,4,0,0,1.78,3.708333333,2.083333333,25,0,0,0.1611,0.1611,73,Sphingolipids
LMSP0504BH03,2054.103492,94,167,43,5,0,0,1.776595745,3.88372093,2.186046512,18.8,0,0,0.1035,0.1035,50,Sphingolipids
LMSP0601EH02,1911.008863,87,154,41,4,0,0,1.770114943,3.756097561,2.12195122,21.75,0,0,0.0089,0.0089,5,Sphingolipids
LMSP0504AQ03,1444.86537,70,128,28,2,0,0,1.828571429,4.571428571,2.5,35,0,0,0.8654,0.1346,93,Sphingolipids
LMSP0502BH07,1685.996779,82,147,32,3,0,0,1.792682927,4.59375,2.5625,27.33333333,0,0,0.9968,0.0032,2,Sphingolipids
LMSP0601FP05,2506.292872,113,199,55,5,0,0,1.761061947,3.618181818,2.054545455,22.6,0,0,0.2929,0.2929,117,Sphingolipids
LMSP03030047,981.724533,52,104,13,1,1,0,2,8,4,52,0,52,0.7245,0.2755,281,Sphingolipids
LMSP0504BG04,2390.245527,108,191,52,5,0,0,1.768518519,3.673076923,2.076923077,21.6,0,0,0.2455,0.2455,103,Sphingolipids
LMSP0505DQ06,1732.038644,84,153,33,3,0,0,1.821428571,4.636363636,2.545454545,28,0,0,0.0386,0.0386,22,Sphingolipids
LMSP0504AS06,1862.101639,90,163,36,3,0,0,1.811111111,4.527777778,2.5,30,0,0,0.1016,0.1016,55,Sphingolipids
LMSP0601AY07,1627.954914,79,141,31,3,0,0,1.784810127,4.548387097,2.548387097,26.33333333,0,0,0.9549,0.0451,28,Sphingolipids
LMSP0503AN04,1351.870393,68,125,23,3,0,0,1.838235294,5.434782609,2.956521739,22.66666667,0,0,0.8704,0.1296,96,Sphingolipids
LMSP02010051,479.433845,30,57,3,1,0,0,1.9,19,10,30,0,0,0.4338,0.4338,905,Sphingolipids
LMSP0601BK07,1887.024118,89,154,38,4,0,0,1.730337079,4.052631579,2.342105263,22.25,0,0,0.0241,0.0241,13,Sphingolipids
LMSP0506AM06,1732.038644,84,153,33,3,0,0,1.821428571,4.636363636,2.545454545,28,0,0,0.0386,0.0386,22,Sphingolipids
LMSP03010006,786.661476,45,91,6,2,1,0,2.022222222,15.16666667,7.5,22.5,0,45,0.6615,0.3385,430,Sphingolipids
LMSP0503AG02,1603.918529,76,137,32,3,0,0,1.802631579,4.28125,2.375,25.33333333,0,0,0.9185,0.0815,51,Sphingolipids
LMSP0601EN08,2313.234233,107,188,49,4,0,0,1.757009346,3.836734694,2.183673469,26.75,0,0,0.2342,0.2342,101,Sphingolipids
LMSP0601CP08,2062.144962,97,171,41,5,0,0,1.762886598,4.170731707,2.365853659,19.4,0,0,0.145,0.145,70,Sphingolipids
LMSP0502AR06,1853.06492,88,160,38,2,0,0,1.818181818,4.210526316,2.315789474,44,0,0,0.0649,0.0649,35,Sphingolipids
LMSP0501AC05,811.69012,48,93,8,1,0,0,1.9375,11.625,6,48,0,0,0.6901,0.3099,382,Sphingolipids
LMSP0505AA07,1336.859495,68,124,23,2,0,0,1.823529412,5.391304348,2.956521739,34,0,0,0.8595,0.1405,105,Sphingolipids
LMSP06020015,889.631288,48,91,11,1,0,1,1.895833333,8.272727273,4.363636364,48,48,0,0.6313,0.3687,414,Sphingolipids
LMSP0505EL08,1730.022994,84,151,33,3,0,0,1.797619048,4.575757576,2.545454545,28,0,0,0.023,0.023,13,Sphingolipids
LMSP0501AA49,699.56492,40,77,8,1,0,0,1.925,9.625,5,40,0,0,0.5649,0.4351,622,Sphingolipids
LMSP0504AX01,1941.019428,88,156,42,4,0,0,1.772727273,3.714285714,2.095238095,22,0,0,0.0194,0.0194,10,Sphingolipids
LMSP0601CD02,1795.945534,82,145,39,3,0,0,1.768292683,3.717948718,2.102564103,27.33333333,0,0,0.9455,0.0545,30,Sphingolipids
LMSP0601DG03,1370.82859,67,122,26,2,0,0,1.820895522,4.692307692,2.576923077,33.5,0,0,0.8286,0.1714,125,Sphingolipids
LMSP03020048,658.504976,36,71,6,2,1,0,1.972222222,11.83333333,6,18,0,36,0.505,0.495,752,Sphingolipids
LMSP0601CL07,2243.155983,102,178,49,4,0,0,1.745098039,3.632653061,2.081632653,25.5,0,0,0.156,0.156,70,Sphingolipids
LMSP0601DH03,1167.749216,59,109,21,1,0,0,1.847457627,5.19047619,2.80952381,59,0,0,0.7492,0.2508,215,Sphingolipids
LMSP0505CY07,1791.02814,86,154,36,2,0,0,1.790697674,4.277777778,2.388888889,43,0,0,0.0281,0.0281,16,Sphingolipids
LMSP03010084,826.692777,48,95,6,2,1,0,1.979166667,15.83333333,8,24,0,48,0.6928,0.3072,372,Sphingolipids
LMSP02020010,623.621645,40,81,3,1,0,0,2.025,27,13.33333333,40,0,0,0.6216,0.3784,607,Sphingolipids
LMSP0505ED01,2427.177903,106,186,57,4,0,0,1.754716981,3.263157895,1.859649123,26.5,0,0,0.1779,0.1779,73,Sphingolipids
LMSP0503AH03,1794.002654,84,151,37,3,0,0,1.797619048,4.081081081,2.27027027,28,0,0,0.0027,0.0027,2,Sphingolipids
LMSP0505BT03,3067.446992,132,230,73,6,0,0,1.742424242,3.150684932,1.808219178,22,0,0,0.447,0.447,146,Sphingolipids
